transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers,latitude,longitude,Georeference
02/25/2022 08:00:00 AM,subway,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,95,0,40.703087,-74.01299,POINT (-74.01299 40.703087)
02/25/2022 09:00:00 AM,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Unlimited 7-Day,40,0,40.730953,-73.98163,POINT (-73.98163 40.730953)
02/25/2022 06:00:00 AM,subway,66,18 Av (D),Brooklyn,omny,OMNY - Full Fare,44,1,40.607952,-74.00174,POINT (-74.00174 40.607952)
02/25/2022 10:00:00 PM,subway,305,137 St-City College (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,17,0,40.822006,-73.953674,POINT (-73.953674 40.822006)
02/25/2022 08:00:00 PM,subway,309,103 St (1),Manhattan,metrocard,Metrocard - Full Fare,65,0,40.799446,-73.968376,POINT (-73.968376 40.799446)
02/25/2022 08:00:00 AM,subway,85,"75 St-Elderts Ln (J,Z)",Queens,metrocard,Metrocard - Full Fare,88,0,40.691322,-73.86714,POINT (-73.86714 40.691322)
02/25/2022 06:00:00 AM,subway,72,Fort Hamilton Pkwy (N),Brooklyn,metrocard,Metrocard - Full Fare,101,9,40.631386,-74.00535,POINT (-74.00535 40.631386)
02/25/2022 03:00:00 AM,subway,627,"Franklin Av (C,S)",Brooklyn,metrocard,Metrocard - Other,1,0,40.68138,-73.95685,POINT (-73.95685 40.68138)
02/25/2022 09:00:00 PM,subway,195,Ozone Park-Lefferts Blvd (A),Queens,omny,OMNY - Full Fare,6,2,40.68595,-73.8258,POINT (-73.8258 40.68595)
02/25/2022 08:00:00 PM,subway,55,"Brighton Beach (B,Q)",Brooklyn,metrocard,Metrocard - Other,12,0,40.57762,-73.96137,POINT (-73.96137 40.57762)
02/25/2022 11:00:00 AM,subway,36,Bay Ridge Av (R),Brooklyn,metrocard,Metrocard - Other,10,0,40.634968,-74.02338,POINT (-74.02338 40.634968)
02/25/2022 07:00:00 AM,subway,476,86 St (Q),Manhattan,omny,OMNY - Full Fare,197,2,40.77789,-73.95179,POINT (-73.95179 40.77789)
02/25/2022 03:00:00 PM,subway,254,Jamaica-179 St (F),Queens,metrocard,Metrocard - Full Fare,122,51,40.712646,-73.78381,POINT (-73.78381 40.712646)
02/25/2022 05:00:00 PM,subway,228,"23 St (F,M)",Manhattan,omny,OMNY - Full Fare,485,8,40.742878,-73.99282,POINT (-73.99282 40.742878)
02/25/2022 03:00:00 PM,subway,327,"Chambers St (1,2,3)",Manhattan,omny,OMNY - Full Fare,154,0,40.715477,-74.00927,POINT (-74.00927 40.715477)
02/25/2022 05:00:00 PM,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Seniors & Disability,11,4,40.711926,-73.94067,POINT (-73.94067 40.711926)
02/25/2022 09:00:00 AM,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,35,0,40.725914,-73.99466,POINT (-73.99466 40.725914)
02/25/2022 03:00:00 PM,subway,277,"7 Av (E,B,D)",Manhattan,metrocard,Metrocard - Full Fare,220,0,40.762863,-73.981636,POINT (-73.981636 40.762863)
02/25/2022 03:00:00 AM,subway,49,Avenue J (Q),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,1,0,40.62504,-73.9608,POINT (-73.9608 40.62504)
02/25/2022 10:00:00 AM,subway,428,"174 St (2,5)",Bronx,metrocard,Metrocard - Other,13,1,40.837288,-73.88773,POINT (-73.88773 40.837288)
02/25/2022 06:00:00 AM,subway,266,"Elmhurst Av (M,R)",Queens,metrocard,Metrocard - Full Fare,156,0,40.742455,-73.88202,POINT (-73.88202 40.742455)
02/25/2022 01:00:00 PM,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Other,213,1,40.70482,-74.01407,POINT (-74.01407 40.70482)
02/25/2022 12:00:00 AM,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,omny,OMNY - Full Fare,132,0,40.718613,-73.987434,POINT (-73.987434 40.718613)
02/25/2022 05:00:00 PM,subway,387,170 St (4),Bronx,metrocard,Metrocard - Full Fare,45,1,40.840076,-73.91779,POINT (-73.91779 40.840076)
02/25/2022 12:00:00 AM,subway,617,"Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)",Brooklyn,metrocard,Metrocard - Other,20,0,40.68446,-73.97689,POINT (-73.97689 40.68446)
02/25/2022 05:00:00 PM,subway,376,Brook Av (6),Bronx,metrocard,Metrocard - Fair Fare,7,0,40.807568,-73.91924,POINT (-73.91924 40.807568)
02/25/2022 02:00:00 AM,subway,453,82 St-Jackson Hts (7),Queens,metrocard,Metrocard - Full Fare,5,0,40.747658,-73.8837,POINT (-73.8837 40.747658)
02/25/2022 11:00:00 PM,subway,321,18 St (1),Manhattan,metrocard,Metrocard - Full Fare,35,0,40.74104,-73.99787,POINT (-73.99787 40.74104)
02/25/2022 10:00:00 AM,subway,150,155 St (C),Manhattan,metrocard,Metrocard - Unlimited 7-Day,9,0,40.830517,-73.94151,POINT (-73.94151 40.830517)
02/25/2022 10:00:00 PM,subway,300,191 St (1),Manhattan,metrocard,Metrocard - Full Fare,10,0,40.855225,-73.92941,POINT (-73.92941 40.855225)
02/25/2022 03:00:00 PM,subway,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,metrocard,Metrocard - Fair Fare,15,4,40.703087,-74.01299,POINT (-74.01299 40.703087)
02/25/2022 04:00:00 PM,subway,42,"Prospect Park (B,Q,S)",Brooklyn,metrocard,Metrocard - Full Fare,91,3,40.661613,-73.96225,POINT (-73.96225 40.661613)
02/25/2022 10:00:00 AM,subway,290,Classon Av (G),Brooklyn,metrocard,Metrocard - Other,11,0,40.688873,-73.96007,POINT (-73.96007 40.688873)
02/25/2022 03:00:00 PM,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,488,0,40.735737,-73.98995,POINT (-73.98995 40.735737)
02/25/2022 06:00:00 PM,subway,237,"Carroll St (F,G)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,38,0,40.6803,-73.99505,POINT (-73.99505 40.6803)
02/25/2022 08:00:00 PM,subway,372,Longwood Av (6),Bronx,metrocard,Metrocard - Other,1,0,40.816105,-73.89644,POINT (-73.89644 40.816105)
02/25/2022 09:00:00 AM,subway,50,Avenue M (Q),Brooklyn,metrocard,Metrocard - Students,9,1,40.61762,-73.9594,POINT (-73.9594 40.61762)
02/25/2022 08:00:00 PM,subway,347,Saratoga Av (3),Brooklyn,metrocard,Metrocard - Fair Fare,5,1,40.661453,-73.91633,POINT (-73.91633 40.661453)
02/25/2022 08:00:00 AM,subway,150,155 St (C),Manhattan,metrocard,Metrocard - Fair Fare,10,0,40.830517,-73.94151,POINT (-73.94151 40.830517)
02/25/2022 07:00:00 AM,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Other,121,0,40.710373,-74.00657,POINT (-74.00657 40.710373)
02/25/2022 12:00:00 PM,subway,216,"174-175 Sts (B,D)",Bronx,metrocard,Metrocard - Full Fare,30,0,40.8459,-73.91013,POINT (-73.91013 40.8459)
02/25/2022 10:00:00 PM,subway,179,"Nostrand Av (A,C)",Brooklyn,metrocard,Metrocard - Full Fare,34,0,40.68044,-73.950424,POINT (-73.950424 40.68044)
02/25/2022 09:00:00 AM,subway,378,Woodlawn (4),Bronx,metrocard,Metrocard - Students,4,1,40.886036,-73.87875,POINT (-73.87875 40.886036)
02/25/2022 07:00:00 AM,subway,290,Classon Av (G),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,20,0,40.688873,-73.96007,POINT (-73.96007 40.688873)
02/25/2022 03:00:00 AM,subway,615,New Utrecht Av (N)/62 St (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,1,0,40.626472,-73.996895,POINT (-73.996895 40.626472)
02/25/2022 01:00:00 PM,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,metrocard,Metrocard - Fair Fare,43,0,40.750374,-73.99106,POINT (-73.99106 40.750374)
02/25/2022 02:00:00 PM,subway,368,Morrison Av-Soundview (6),Bronx,metrocard,Metrocard - Full Fare,66,7,40.82952,-73.87452,POINT (-73.87452 40.82952)
02/25/2022 10:00:00 PM,subway,346,Sutter Av-Rutland Rd (3),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,10,0,40.66472,-73.92261,POINT (-73.92261 40.66472)
02/25/2022 05:00:00 PM,subway,254,Jamaica-179 St (F),Queens,metrocard,Metrocard - Other,15,1,40.712646,-73.78381,POINT (-73.78381 40.712646)
02/25/2022 03:00:00 AM,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Full Fare,2,0,40.77362,-73.95988,POINT (-73.95988 40.77362)
02/25/2022 11:00:00 AM,subway,351,Van Siclen Av (3),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,4,0,40.665447,-73.8894,POINT (-73.8894 40.665447)
02/25/2022 09:00:00 AM,subway,284,Nassau Av (G),Brooklyn,metrocard,Metrocard - Students,4,0,40.724636,-73.95128,POINT (-73.95128 40.724636)
02/25/2022 10:00:00 AM,subway,636,"Jay St-MetroTech (A,C,F,R)",Brooklyn,metrocard,Metrocard - Full Fare,160,14,40.692337,-73.98594,POINT (-73.98594 40.692337)
02/25/2022 03:00:00 AM,subway,353,"President St-Medgar Evers College (2,5)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,2,0,40.667885,-73.95068,POINT (-73.95068 40.667885)
02/25/2022 04:00:00 PM,subway,188,"Euclid Av (A,C)",Brooklyn,metrocard,Metrocard - Full Fare,98,13,40.675377,-73.87211,POINT (-73.87211 40.675377)
02/25/2022 04:00:00 AM,subway,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,metrocard,Metrocard - Other,18,1,40.703087,-74.01299,POINT (-74.01299 40.703087)
02/25/2022 10:00:00 AM,subway,280,Jamaica-Van Wyck (E),Queens,metrocard,Metrocard - Unlimited 30-Day,16,0,40.702564,-73.81686,POINT (-73.81686 40.702564)
02/25/2022 04:00:00 PM,subway,286,Broadway (G),Brooklyn,metrocard,Metrocard - Other,5,0,40.706093,-73.95031,POINT (-73.95031 40.706093)
02/25/2022 12:00:00 AM,subway,44,"Church Av (B,Q)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,5,0,40.650528,-73.96298,POINT (-73.96298 40.650528)
02/25/2022 02:00:00 AM,subway,392,"125 St (4,5,6)",Manhattan,metrocard,Metrocard - Fair Fare,3,0,40.80414,-73.93759,POINT (-73.93759 40.80414)
02/25/2022 10:00:00 PM,subway,3,"30 Av (N,W)",Queens,omny,OMNY - Full Fare,26,0,40.76678,-73.92148,POINT (-73.92148 40.76678)
02/25/2022 02:00:00 PM,subway,608,"4 Av (F,G)/9 St (R)",Brooklyn,omny,OMNY - Full Fare,113,5,40.67085,-73.988304,POINT (-73.988304 40.67085)
02/25/2022 03:00:00 AM,subway,70,Bay 50 St (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,2,0,40.58884,-73.983765,POINT (-73.983765 40.58884)
02/25/2022 08:00:00 AM,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,30,0,40.70682,-74.0091,POINT (-74.0091 40.70682)
02/25/2022 09:00:00 AM,subway,182,Ralph Av (C),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,23,0,40.67882,-73.920784,POINT (-73.920784 40.67882)
02/25/2022 06:00:00 PM,subway,246,Avenue I (F),Brooklyn,metrocard,Metrocard - Seniors & Disability,1,0,40.62532,-73.97613,POINT (-73.97613 40.62532)
02/25/2022 05:00:00 AM,subway,74,18 Av (N),Brooklyn,metrocard,Metrocard - Full Fare,36,2,40.62067,-73.99042,POINT (-73.99042 40.62067)
02/25/2022 07:00:00 PM,subway,32,"36 St (D,N,R)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,72,0,40.655144,-74.00355,POINT (-74.00355 40.655144)
02/25/2022 09:00:00 AM,subway,477,72 St (Q),Manhattan,metrocard,Metrocard - Other,41,0,40.7688,-73.95843,POINT (-73.95843 40.7688)
02/25/2022 07:00:00 AM,subway,123,Grand St (L),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,30,0,40.711926,-73.94067,POINT (-73.94067 40.711926)
02/25/2022 01:00:00 PM,subway,136,New Lots Av (L),Brooklyn,metrocard,Metrocard - Students,10,0,40.658733,-73.89923,POINT (-73.89923 40.658733)
02/25/2022 05:00:00 PM,subway,56,Ocean Pkwy (Q),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,15,0,40.576313,-73.9685,POINT (-73.9685 40.576313)
02/25/2022 01:00:00 PM,subway,181,"Utica Av (A,C)",Brooklyn,omny,OMNY - Full Fare,113,10,40.679363,-73.93073,POINT (-73.93073 40.679363)
02/25/2022 03:00:00 PM,subway,243,"Church Av (F,G)",Brooklyn,metrocard,Metrocard - Full Fare,82,11,40.64404,-73.979675,POINT (-73.979675 40.64404)
02/25/2022 10:00:00 PM,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,19,0,40.75229,-73.99339,POINT (-73.99339 40.75229)
02/25/2022 05:00:00 PM,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Fair Fare,40,0,40.778454,-73.98197,POINT (-73.98197 40.778454)
02/25/2022 03:00:00 PM,subway,381,Kingsbridge Rd (4),Bronx,metrocard,Metrocard - Unlimited 30-Day,41,0,40.86776,-73.89717,POINT (-73.89717 40.86776)
02/25/2022 07:00:00 PM,subway,30,Prospect Av (R),Brooklyn,metrocard,Metrocard - Students,5,0,40.665413,-73.992874,POINT (-73.992874 40.665413)
02/25/2022 10:00:00 AM,subway,421,"Gun Hill Rd (2,5)",Bronx,omny,OMNY - Full Fare,19,2,40.87785,-73.86626,POINT (-73.86626 40.87785)
02/25/2022 10:00:00 PM,subway,297,215 St (1),Manhattan,metrocard,Metrocard - Full Fare,2,0,40.869446,-73.915276,POINT (-73.915276 40.869446)
02/25/2022 12:00:00 PM,subway,284,Nassau Av (G),Brooklyn,metrocard,Metrocard - Students,6,0,40.724636,-73.95128,POINT (-73.95128 40.724636)
02/25/2022 01:00:00 PM,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,79,0,40.741302,-73.98934,POINT (-73.98934 40.741302)
02/25/2022 01:00:00 PM,subway,605,"168 St (A,C,1)",Manhattan,metrocard,Metrocard - Fair Fare,37,0,40.840717,-73.93956,POINT (-73.93956 40.840717)
02/25/2022 02:00:00 PM,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,41,0,40.728252,-74.00536,POINT (-74.00536 40.728252)
02/25/2022 07:00:00 AM,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Full Fare,32,5,40.741302,-73.98934,POINT (-73.98934 40.741302)
02/25/2022 04:00:00 PM,subway,191,88 St (A),Queens,metrocard,Metrocard - Fair Fare,1,0,40.679844,-73.85147,POINT (-73.85147 40.679844)
02/25/2022 02:00:00 PM,subway,206,Beach 44 St (A),Queens,metrocard,Metrocard - Seniors & Disability,1,0,40.59294,-73.77602,POINT (-73.77602 40.59294)
02/25/2022 10:00:00 PM,subway,187,Shepherd Av (C),Brooklyn,metrocard,Metrocard - Full Fare,4,0,40.67413,-73.88075,POINT (-73.88075 40.67413)
02/25/2022 09:00:00 AM,subway,235,York St (F),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,30,0,40.701397,-73.98675,POINT (-73.98675 40.701397)
02/25/2022 05:00:00 PM,subway,51,"Kings Hwy (B,Q)",Brooklyn,omny,OMNY - Full Fare,186,28,40.60867,-73.95773,POINT (-73.95773 40.60867)
02/25/2022 09:00:00 PM,subway,4,"Broadway (N,W)",Queens,metrocard,Metrocard - Unlimited 30-Day,25,0,40.76182,-73.92551,POINT (-73.92551 40.76182)
02/25/2022 08:00:00 PM,subway,77,Kings Hwy (N),Brooklyn,metrocard,Metrocard - Full Fare,21,3,40.603924,-73.980354,POINT (-73.980354 40.603924)
02/25/2022 10:00:00 AM,subway,308,Cathedral Pkwy (110 St) (1),Manhattan,metrocard,Metrocard - Fair Fare,4,0,40.803967,-73.96685,POINT (-73.96685 40.803967)
02/25/2022 11:00:00 AM,subway,67,20 Av (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6,0,40.604557,-73.99817,POINT (-73.99817 40.604557)
02/25/2022 05:00:00 PM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Fair Fare,45,3,40.827995,-73.92565,POINT (-73.92565 40.827995)
02/25/2022 08:00:00 AM,subway,424,"Pelham Pkwy (2,5)",Bronx,metrocard,Metrocard - Other,20,1,40.857193,-73.867615,POINT (-73.867615 40.857193)
02/25/2022 03:00:00 PM,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Full Fare,215,1,40.762455,-73.985985,POINT (-73.985985 40.762455)
02/25/2022 03:00:00 AM,subway,48,Avenue H (Q),Brooklyn,metrocard,Metrocard - Other,1,0,40.62927,-73.96164,POINT (-73.96164 40.62927)
02/25/2022 09:00:00 AM,subway,138,Canarsie-Rockaway Pkwy (L),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,26,0,40.646652,-73.90185,POINT (-73.90185 40.646652)
02/25/2022 03:00:00 PM,subway,360,Pelham Bay Park (6),Bronx,metrocard,Metrocard - Unlimited 7-Day,15,0,40.852463,-73.82812,POINT (-73.82812 40.852463)
02/25/2022 06:00:00 PM,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Fair Fare,19,3,40.70482,-74.01407,POINT (-74.01407 40.70482)
02/25/2022 09:00:00 PM,subway,263,"63 Dr-Rego Park (M,R)",Queens,metrocard,Metrocard - Other,7,0,40.729847,-73.8616,POINT (-73.8616 40.729847)
02/25/2022 11:00:00 AM,subway,299,Dyckman St (1),Manhattan,metrocard,Metrocard - Other,7,0,40.86053,-73.92554,POINT (-73.92554 40.86053)
02/25/2022 08:00:00 PM,subway,84,85 St-Forest Pkwy (J),Queens,metrocard,Metrocard - Full Fare,10,0,40.692436,-73.86001,POINT (-73.86001 40.692436)
02/25/2022 06:00:00 PM,subway,180,Kingston-Throop Avs (C),Brooklyn,metrocard,Metrocard - Fair Fare,5,0,40.67992,-73.94086,POINT (-73.94086 40.67992)
02/25/2022 08:00:00 AM,subway,114,Central Av (M),Brooklyn,metrocard,Metrocard - Seniors & Disability,2,0,40.697857,-73.9274,POINT (-73.9274 40.697857)
02/25/2022 12:00:00 PM,subway,22,"Rector St (R,W)",Manhattan,metrocard,Metrocard - Full Fare,23,0,40.70722,-74.01334,POINT (-74.01334 40.70722)
02/25/2022 12:00:00 AM,subway,458,46 St-Bliss St (7),Queens,omny,OMNY - Full Fare,8,1,40.743134,-73.918434,POINT (-73.918434 40.743134)
02/25/2022 05:00:00 PM,subway,314,66 St-Lincoln Center (1),Manhattan,metrocard,Metrocard - Seniors & Disability,48,5,40.77344,-73.98221,POINT (-73.98221 40.77344)
02/25/2022 11:00:00 PM,subway,323,Christopher St-Sheridan Sq (1),Manhattan,metrocard,Metrocard - Fair Fare,9,0,40.73342,-74.00291,POINT (-74.00291 40.73342)
02/25/2022 07:00:00 AM,subway,293,Van Cortlandt Park-242 St (1),Bronx,metrocard,Metrocard - Students,7,0,40.889248,-73.89858,POINT (-73.89858 40.889248)
02/25/2022 03:00:00 PM,subway,169,"Canal St (A,C,E)",Manhattan,metrocard,Metrocard - Other,43,0,40.720825,-74.005226,POINT (-74.005226 40.720825)
02/25/2022 11:00:00 AM,subway,437,145 St (3),Manhattan,metrocard,Metrocard - Seniors & Disability,4,0,40.82042,-73.93625,POINT (-73.93625 40.82042)
02/25/2022 05:00:00 PM,subway,165,"23 St (C,E)",Manhattan,metrocard,Metrocard - Fair Fare,22,2,40.745907,-73.99804,POINT (-73.99804 40.745907)
02/25/2022 12:00:00 PM,subway,205,Beach 60 St (A),Queens,metrocard,Metrocard - Unlimited 30-Day,5,0,40.592373,-73.78852,POINT (-73.78852 40.592373)
02/25/2022 11:00:00 AM,subway,193,104 St (A),Queens,metrocard,Metrocard - Students,1,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
02/25/2022 01:00:00 PM,subway,198,Howard Beach-JFK Airport (A),Queens,metrocard,Metrocard - Fair Fare,4,0,40.660477,-73.8303,POINT (-73.8303 40.660477)
02/25/2022 12:00:00 AM,subway,337,"Nevins St (2,3,4,5)",Brooklyn,metrocard,Metrocard - Other,4,0,40.688248,-73.98049,POINT (-73.98049 40.688248)
02/25/2022 01:00:00 PM,subway,464,Vernon Blvd-Jackson Av (7),Queens,metrocard,Metrocard - Unlimited 7-Day,22,0,40.742626,-73.95358,POINT (-73.95358 40.742626)
02/25/2022 10:00:00 AM,subway,444,Gun Hill Rd (5),Bronx,metrocard,Metrocard - Full Fare,53,9,40.869526,-73.84638,POINT (-73.84638 40.869526)
02/25/2022 06:00:00 AM,subway,131,Bushwick Av-Aberdeen St (L),Brooklyn,metrocard,Metrocard - Full Fare,15,0,40.68283,-73.90525,POINT (-73.90525 40.68283)
02/25/2022 06:00:00 PM,subway,316,50 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,133,0,40.761726,-73.98385,POINT (-73.98385 40.761726)
02/25/2022 08:00:00 AM,subway,193,104 St (A),Queens,metrocard,Metrocard - Unlimited 7-Day,9,0,40.68171,-73.837685,POINT (-73.837685 40.68171)
02/25/2022 11:00:00 AM,subway,291,Clinton-Washington Avs (G),Brooklyn,metrocard,Metrocard - Students,2,1,40.688087,-73.96684,POINT (-73.96684 40.688087)
02/25/2022 01:00:00 AM,subway,396,96 St (6),Manhattan,omny,OMNY - Full Fare,3,0,40.78567,-73.95107,POINT (-73.95107 40.78567)
02/25/2022 07:00:00 AM,subway,69,25 Av (D),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,23,0,40.597706,-73.98683,POINT (-73.98683 40.597706)
02/25/2022 05:00:00 PM,subway,3,"30 Av (N,W)",Queens,metrocard,Metrocard - Seniors & Disability,12,3,40.76678,-73.92148,POINT (-73.92148 40.76678)
02/25/2022 07:00:00 AM,subway,280,Jamaica-Van Wyck (E),Queens,metrocard,Metrocard - Students,5,0,40.702564,-73.81686,POINT (-73.81686 40.702564)
02/25/2022 09:00:00 AM,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Other,5,0,40.836014,-73.939896,POINT (-73.939896 40.836014)
02/25/2022 09:00:00 PM,subway,186,Van Siclen Av (C),Brooklyn,metrocard,Metrocard - Full Fare,8,0,40.67271,-73.89036,POINT (-73.89036 40.67271)
02/25/2022 11:00:00 AM,subway,428,"174 St (2,5)",Bronx,metrocard,Metrocard - Other,12,0,40.837288,-73.88773,POINT (-73.88773 40.837288)
02/25/2022 06:00:00 AM,subway,413,"Wall St (4,5)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,13,0,40.707558,-74.01186,POINT (-74.01186 40.707558)
02/25/2022 10:00:00 AM,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Students,10,0,40.725914,-73.99466,POINT (-73.99466 40.725914)
02/25/2022 10:00:00 PM,subway,217,"170 St (B,D)",Bronx,metrocard,Metrocard - Other,2,0,40.839306,-73.9134,POINT (-73.9134 40.839306)
02/25/2022 05:00:00 PM,subway,323,Christopher St-Sheridan Sq (1),Manhattan,metrocard,Metrocard - Seniors & Disability,24,0,40.73342,-74.00291,POINT (-74.00291 40.73342)
02/25/2022 07:00:00 PM,subway,447,Flushing-Main St (7),Queens,metrocard,Metrocard - Seniors & Disability,33,14,40.7596,-73.83003,POINT (-73.83003 40.7596)
02/25/2022 06:00:00 AM,subway,146,181 St (A),Manhattan,metrocard,Metrocard - Full Fare,63,3,40.851696,-73.937965,POINT (-73.937965 40.851696)
02/25/2022 07:00:00 AM,subway,37,77 St (R),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,35,0,40.62974,-74.02551,POINT (-74.02551 40.62974)
02/25/2022 05:00:00 PM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,omny,OMNY - Full Fare,114,9,40.586895,-73.954155,POINT (-73.954155 40.586895)
02/25/2022 10:00:00 AM,subway,54,"Sheepshead Bay (B,Q)",Brooklyn,metrocard,Metrocard - Full Fare,102,9,40.586895,-73.954155,POINT (-73.954155 40.586895)
02/25/2022 12:00:00 PM,subway,431,"Intervale Av (2,5)",Bronx,metrocard,Metrocard - Other,3,0,40.82218,-73.896736,POINT (-73.896736 40.82218)
02/25/2022 06:00:00 PM,subway,79,86 St (N),Brooklyn,metrocard,Metrocard - Unlimited 7-Day,6,0,40.59272,-73.97823,POINT (-73.97823 40.59272)
02/25/2022 07:00:00 AM,subway,151,"145 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Students,56,5,40.824783,-73.944214,POINT (-73.944214 40.824783)
02/25/2022 02:00:00 AM,subway,604,"161 St-Yankee Stadium (B,D,4)",Bronx,metrocard,Metrocard - Other,10,0,40.827995,-73.92565,POINT (-73.92565 40.827995)
02/25/2022 02:00:00 PM,subway,220,"155 St (B,D)",Manhattan,omny,OMNY - Full Fare,21,0,40.830135,-73.93821,POINT (-73.93821 40.830135)
02/25/2022 05:00:00 AM,subway,207,Beach 36 St (A),Queens,metrocard,Metrocard - Unlimited 7-Day,6,0,40.595398,-73.76817,POINT (-73.76817 40.595398)
02/25/2022 06:00:00 PM,subway,224,57 St (F),Manhattan,metrocard,Metrocard - Seniors & Disability,20,0,40.763973,-73.97745,POINT (-73.97745 40.763973)
02/25/2022 11:00:00 AM,subway,336,"Hoyt St (2,3)",Brooklyn,metrocard,Metrocard - Unlimited 30-Day,14,0,40.690544,-73.98506,POINT (-73.98506 40.690544)
02/25/2022 07:00:00 PM,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Fair Fare,16,0,40.80772,-73.96411,POINT (-73.96411 40.80772)
02/25/2022 08:00:00 PM,subway,621,"Broadway Junction (A,C,J,L,Z)",Brooklyn,metrocard,Metrocard - Fair Fare,9,2,40.678333,-73.90532,POINT (-73.90532 40.678333)
02/25/2022 03:00:00 PM,subway,16,"8 St-NYU (R,W)",Manhattan,metrocard,Metrocard - Students,44,0,40.730328,-73.99263,POINT (-73.99263 40.730328)
02/25/2022 06:00:00 PM,subway,168,"Spring St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,10,0,40.726227,-74.00374,POINT (-74.00374 40.726227)
02/25/2022 06:00:00 PM,subway,208,Beach 25 St (A),Queens,metrocard,Metrocard - Unlimited 30-Day,5,0,40.600067,-73.76135,POINT (-73.76135 40.600067)
02/25/2022 09:00:00 PM,subway,35,"59 St (N,R)",Brooklyn,metrocard,Metrocard - Unlimited 7-Day,26,0,40.64136,-74.01788,POINT (-74.01788 40.64136)
02/25/2022 02:00:00 AM,subway,438,"135 St (2,3)",Manhattan,metrocard,Metrocard - Full Fare,2,0,40.814228,-73.94077,POINT (-73.94077 40.814228)
02/25/2022 10:00:00 PM,subway,228,"23 St (F,M)",Manhattan,metrocard,Metrocard - Other,14,0,40.742878,-73.99282,POINT (-73.99282 40.742878)
02/25/2022 08:00:00 AM,subway,428,"174 St (2,5)",Bronx,metrocard,Metrocard - Other,26,0,40.837288,-73.88773,POINT (-73.88773 40.837288)
02/25/2022 06:00:00 PM,subway,245,18 Av (F),Brooklyn,metrocard,Metrocard - Unlimited 30-Day,9,0,40.629753,-73.976974,POINT (-73.976974 40.629753)
